id	headline	text	asset_class
5843	Banco Nacional Unido surpreendeu o mercado com margem EBITDA acima das projecoes	Banco Nacional Unido surpreendeu o mercado com margem EBITDA acima das projecoes. O papel da companhia foi destaque no indice de acoes. Especialistas divergem sobre os impactos de medio prazo.	equities
5844	Stablecoin perde paridade com o dolar e assusta investidores..	Stablecoin perde paridade com o dolar e assusta investidores. O mercado de exchange segue volatil e atrai investidores de varios perfis. Reguladores ao redor do mundo discutem novas regras para o setor. O anuncio veio em linha com as expectativas de parte do mercado.	crypto
5845	Moeda chinesa se desvaloriza apos estimulos do banco central local	Moeda chinesa se desvaloriza apos estimulos do banco central local. O comportamento do cotacao foi acompanhado de perto por exportadores e importadores.	fx
5846	Ouro atinge recorde historico como ativo de protecao	Ouro atinge recorde historico como ativo de protecao. O preco da commodity influencia diretamente o setor de siderurgia. Traders acompanham a evolucao de gas natural no mercado internacional. O mercado reagiu de forma cautelosa ao longo do pregao.O movimento tambem repercutiu no mercado de cambio.	fx
5847	Ouro atinge recorde historico como ativo de protecao	Ouro atinge recorde historico como ativo de protecao. O preco da commodity influencia diretamente o setor de energia. Traders acompanham a evolucao de ouro no mercado internacional. O movimento tambem repercutiu no mercado de carteira digital.	commodities
5848	Bradinvest surpreendeu o mercado com margem EBITDA acima das projecoes	Bradinvest surpreendeu o mercado com margem EBITDA acima das projecoes.  O papel da companhia foi destaque no pregao.  A noticia repercutiu entre gestores de fundos e mesas de operacao.	equities
5849	Moeda de pais vizinho despenca apos medidas do banco central local	Moeda de pais vizinho despenca apos medidas do banco central local. O comportamento do moeda europeia foi acompanhado de perto por exportadores e importadores. O fluxo cambial e o cenario externo ditaram o ritmo da sessao. A noticia repercutiu entre gestores de fundos e mesas de operacao.Investidores relacionaram o fato ao comportamento de bolsa de graos.	fx
5850	Milho fecha em alta com clima adverso em regiao agricola exportadora	Milho fecha em alta com clima adverso em regiao agricola exportadora. O preco da commodity influencia diretamente o setor de energia. Traders acompanham a evolucao de cobre no mercado internacional. Investidores acompanham os desdobramentos com atencao.Investidores relacionaram o fato ao comportamento de colecionavel digital.	commodities
5851	AeroBras anunciou recompra de acoes no valor de R$ 44,2 bilhoes	AeroBras anunciou recompra de acoes no valor de R$ 44,2 bilhoes. O papel da companhia foi destaque no pregao. Analistas reforcam a recomendacao sobre as blue chips da empresa. A volatilidade permaneceu elevada durante toda a sessao.O movimento tambem repercutiu no mercado de dolar...	equities
5852	Governo emite titulos publicos de longo prazo para rolar a divida	GOVERNO EMITE TITULOS PUBLICOS DE LONGO PRAZO PARA ROLAR A DIVIDA. O MOVIMENTO AFETA DIRETAMENTE APLICACOES EM INDICE INTERBANCARIO. O MERCADO REAGIU DE FORMA CAUTELOSA AO LONGO DO PREGAO.	fixed_income
5853	Cobre sobe com expectativa de demanda por transicao energetica	Cobre sobe com expectativa de demanda por transicao energetica. O preco da commodity influencia diretamente o setor de mineracao. A noticia repercutiu entre gestores de fundos e mesas de operacao.	commodities
5854	Titulo indexado a inflacao passa a pagar o indice de precos mais 1,4% ao ano	Titulo indexado a inflacao passa a pagar o indice de precos mais 1,4% ao ano. O movimento afeta diretamente aplicacoes em certificado de deposito bancario. A noticia repercutiu entre gestores de fundos e mesas de operacao.Investidores relacionaram o fato ao comportamento de ouro.	fixed_income
5855	Empresa capta R$ 45 bilhoes em emissao de debentures incentivadas..	Empresa capta R$ 45 bilhoes em emissao de debentures incentivadas. O movimento afeta diretamente aplicacoes em taxa basica de juros. Especialistas divergem sobre os impactos de medio prazo.	fixed_income
5856	Fundo de renda fixa capta R$ 42,6 bilhoes em meio a juros altos	Fundo de renda fixa capta R$ 42,6 bilhoes em meio a juros altos. O movimento afeta diretamente aplicacoes em renda fixa. Gestores avaliam o impacto sobre a curva de juros. A noticia repercutiu entre gestores de fundos e mesas de operacao.	fixed_income
5857	Gas natural sobe com onda de frio no hemisferio norte..	Gas natural sobe com onda de frio no hemisferio norte. O preco da commodity influencia diretamente o setor de energia. Traders acompanham a evolucao de safra no mercado internacional. Investidores acompanham os desdobramentos com atencao.	commodities
5858	Preco da soja sobe na bolsa de graos com quebra de safra	PRECO DA SOJA SOBE NA BOLSA DE GRAOS COM QUEBRA DE SAFRA. O PRECO DA COMMODITY INFLUENCIA DIRETAMENTE O SETOR DE SIDERURGIA. TRADERS ACOMPANHAM A EVOLUCAO DE BOLSA DE GRAOS NO MERCADO INTERNACIONAL. O MERCADO REAGIU DE FORMA CAUTELOSA AO LONGO DO PREGAO.	commodities
5859	Fundo de renda fixa capta R$ 3,1 bilhoes em meio a juros altos..	Fundo de renda fixa capta R$ 3,1 bilhoes em meio a juros altos. O movimento afeta diretamente aplicacoes em indice interbancario. Gestores avaliam o impacto sobre a curva de juros.	crypto
5860	Aco Forte surpreendeu o mercado com margem EBITDA acima das projecoes	Aco Forte surpreendeu o mercado com margem EBITDA acima das projecoes. O papel da companhia foi destaque no indice de acoes. Analistas reforcam a recomendacao sobre as acionistas da empresa. Especialistas divergem sobre os impactos de medio prazo.	equities
5861	Aco Forte anunciou fusao com concorrente avaliada em R$ 32 bilhoes	ACO FORTE ANUNCIOU FUSAO COM CONCORRENTE AVALIADA EM R$ 32 BILHOES. O PAPEL DA COMPANHIA FOI DESTAQUE NO MERCADO DE ACOES. ANALISTAS REFORCAM A RECOMENDACAO SOBRE AS ACIONISTAS DA EMPRESA. O ANUNCIO VEIO EM LINHA COM AS EXPECTATIVAS DE PARTE DO MERCADO.O MOVIMENTO TAMBEM REPERCUTIU NO MERCADO DE BLOCKCHAIN.	equities
5862	Certificado de deposito bancario oferece 2,3% do indice interbancario para captar liquidez	Certificado de deposito bancario oferece 2,3% do indice interbancario para captar liquidez. O movimento afeta diretamente aplicacoes em prazo medio. A volatilidade permaneceu elevada durante toda a sessao.	fixed_income
5863	Dolar recua 8,5% e encerra o dia a R$ 5,93 com fluxo estrangeiro	DOLAR RECUA 8,5% E ENCERRA O DIA A R$ 5,93 COM FLUXO ESTRANGEIRO. O COMPORTAMENTO DO MERCADO DE CAMBIO FOI ACOMPANHADO DE PERTO POR EXPORTADORES E IMPORTADORES. ESPECIALISTAS DIVERGEM SOBRE OS IMPACTOS DE MEDIO PRAZO.	fx
5864	Preco da soja sobe na bolsa de graos com quebra de safra	Preco da soja sobe na bolsa de graos com quebra de safra. O preco da commodity influencia diretamente o setor de energia. A volatilidade permaneceu elevada durante toda a sessao.O movimento tambem repercutiu no mercado de blue chips.	commodities
5865	TecnoMotores reportou queda de 6,4% no lucro do ultimo trimestre	TECNOMOTORES REPORTOU QUEDA DE 6,4% NO LUCRO DO ULTIMO TRIMESTRE. O PAPEL DA COMPANHIA FOI DESTAQUE NO INDICE DE ACOES. ANALISTAS REFORCAM A RECOMENDACAO SOBRE AS DIVIDENDOS DA EMPRESA. SEGUNDO ANALISTAS OUVIDOS PELA REPORTAGEM, O MOVIMENTO REFLETE O CENARIO MACROECONOMICO ATUAL.INVESTIDORES RELACIONARAM O FATO AO COMPORTAMENTO DE COTACAO.	equities
5866	Rendimento do titulo prefixado avanca com abertura da curva de juros	RENDIMENTO DO TITULO PREFIXADO AVANCA COM ABERTURA DA CURVA DE JUROS. O MOVIMENTO AFETA DIRETAMENTE APLICACOES EM TESOURO DO PAIS. O MERCADO REAGIU DE FORMA CAUTELOSA AO LONGO DO PREGAO.	fixed_income
5867	PagRapido anunciou recompra de acoes no valor de R$ 35,5 bilhoes	PagRapido anunciou recompra de acoes no valor de R$ 35,5 bilhoes. O papel da companhia foi destaque no pregao. A volatilidade permaneceu elevada durante toda a sessao.	equities
5868	AeroBras anunciou recompra de acoes no valor de R$ 32,7 bilhoes	AeroBras anunciou recompra de acoes no valor de R$ 32,7 bilhoes. O papel da companhia foi destaque no pregao. Analistas reforcam a recomendacao sobre as acoes preferenciais da empresa. A noticia repercutiu entre gestores de fundos e mesas de operacao.	equities
5869	Fundo de renda fixa capta R$ 34,0 bilhoes em meio a juros altos	Fundo de renda fixa capta R$ 34,0 bilhoes em meio a juros altos. O movimento afeta diretamente aplicacoes em letra de credito. Gestores avaliam o impacto sobre a renda fixa. Especialistas divergem sobre os impactos de medio prazo.O movimento tambem repercutiu no mercado de oferta subsequente.	fixed_income
5870	Educacao Saber teve receita liquida de R$ 25,9 bilhoes, acima do esperado pelo mercado	Educacao Saber teve receita liquida de R$ 25,9 bilhoes, acima do esperado pelo mercado. O papel da companhia foi destaque no mercado de acoes. Segundo analistas ouvidos pela reportagem, o movimento reflete o cenario macroeconomico atual.	equities
5871	Banco Aurora registrou queda de 3,8% nas acoes na bolsa apos guidance fraco	Banco Aurora registrou queda de 3,8% nas acoes na bolsa apos guidance fraco. O papel da companhia foi destaque no pregao. Analistas reforcam a recomendacao sobre as indice de acoes da empresa. Investidores acompanham os desdobramentos com atencao.	fixed_income
5872	Fundo de renda fixa capta R$ 2 bilhoes em meio a juros altos	Fundo de renda fixa capta R$ 2 bilhoes em meio a juros altos. O movimento afeta diretamente aplicacoes em debentures. Especialistas divergem sobre os impactos de medio prazo.	fixed_income
5873	Stablecoin perde paridade com o dolar e assusta investidores	Stablecoin perde paridade com o dolar e assusta investidores. O mercado de Coronel segue volatil e atrai investidores de varios perfis. Investidores acompanham os desdobramentos com atencao.	crypto
5874	BelaCosmeticos anunciou fusao com concorrente avaliada em R$ 41 bilhoes	BelaCosmeticos anunciou fusao com concorrente avaliada em R$ 41 bilhoes. O papel da companhia foi destaque no indice de acoes. Analistas reforcam a recomendacao sobre as balanco da empresa. A volatilidade permaneceu elevada durante toda a sessao.	equities
5875	Comite de politica monetaria eleva a taxa basica de juros para 7% ao ano	Comite de politica monetaria eleva a taxa basica de juros para 7% ao ano.  O movimento afeta diretamente aplicacoes em taxa basica de juros.  Gestores avaliam o impacto sobre a divida publica.  A noticia repercutiu entre gestores de fundos e mesas de operacao.	commodities
5876	Cartel de produtores anuncia corte de producao e pressiona precos do petroleo	Cartel de produtores anuncia corte de producao e pressiona precos do petroleo. O preco da commodity influencia diretamente o setor de mineracao. Segundo analistas ouvidos pela reportagem, o movimento reflete o cenario macroeconomico atual...	commodities
5877	CRIPTOMOEDA CORONEL SOBE 10% E VOLTA A SUPERAR US$ 35 MIL	Criptomoeda Coronel sobe 10% e volta a superar US$ 35 mil.  O mercado de stablecoin segue volatil e atrai investidores de varios perfis.  Reguladores ao redor do mundo discutem novas regras para o setor.  O mercado reagiu de forma cautelosa ao longo do pregao.O impacto se estendeu a ativos ligados a bolsa.	crypto
5878	Corretora de criptomoedas anuncia listagem de novo token	Corretora de criptomoedas anuncia listagem de novo token. O mercado de criptomoedas segue volatil e atrai investidores de varios perfis. Reguladores ao redor do mundo discutem novas regras para o setor. A noticia repercutiu entre gestores de fundos e mesas de operacao.	fx
5879	Moeda chinesa se desvaloriza apos estimulos do banco central local	Moeda chinesa se desvaloriza apos estimulos do banco central local. O comportamento do fluxo cambial foi acompanhado de perto por exportadores e importadores. O fluxo cambial e o cenario externo ditaram o ritmo da sessao. A volatilidade permaneceu elevada durante toda a sessao.O movimento tambem repercutiu no mercado de safra.	fx
5880	Tesouro do pais passa a remunerar 5,9% ao ano em titulo prefixado	Tesouro do pais passa a remunerar 5,9% ao ano em titulo prefixado. O movimento afeta diretamente aplicacoes em titulo indexado.	equities
5881	Aco Forte recebeu recomendacao de compra de analistas com preco-alvo elevado	Aco Forte recebeu recomendacao de compra de analistas com preco-alvo elevado. O papel da companhia foi destaque no indice de acoes. A noticia repercutiu entre gestores de fundos e mesas de operacao.O movimento tambem repercutiu no mercado de fluxo cambial.	crypto
5882	Titulo indexado a inflacao passa a pagar o indice de precos mais 5% ao ano	Titulo indexado a inflacao passa a pagar o indice de precos mais 5% ao ano. O movimento afeta diretamente aplicacoes em prazo medio. A volatilidade permaneceu elevada durante toda a sessao.	fixed_income
5883	Cartel de produtores anuncia corte de producao e pressiona precos do petroleo	CARTEL DE PRODUTORES ANUNCIA CORTE DE PRODUCAO E PRESSIONA PRECOS DO PETROLEO. O PRECO DA COMMODITY INFLUENCIA DIRETAMENTE O SETOR DE MINERACAO.	commodities
5884	Banco Nacional Unido reportou queda de 7% no lucro do ultimo trimestre	Banco Nacional Unido reportou queda de 7% no lucro do ultimo trimestre. O papel da companhia foi destaque no pregao. Analistas reforcam a recomendacao sobre as balanco da empresa. A volatilidade permaneceu elevada durante toda a sessao.O movimento tambem repercutiu no mercado de criptomoedas.	equities
5885	Juro futuro recua apos dados de inflacao abaixo do esperado	Juro futuro recua apos dados de inflacao abaixo do esperado. O movimento afeta diretamente aplicacoes em tesouro do pais. Gestores avaliam o impacto sobre a divida publica. O movimento tambem repercutiu no mercado de fluxo cambial.	fixed_income
